0.15,297.521999999997,12.101906117
0.3,266.835000000079,13.499335158
0.45,267.770000000019,13.443430046
0.6,285.334999999963,12.638461366
0.75,296.163000000059,12.072807075
0.9,305.048000000068,11.802311286
1,310.924000000115,11.581327297
