0.15,14779.6849999999,0.243428301
0.3,14681.5260000001,0.245130223
0.45,14849.181,0.242393304
0.6,14853.652,0.242434159
0.75,15325.279,0.234470816
0.9,16510.2579999999,0.215633
1,17886.45,0.205425722
