num_requests;num_threads;job_wallclock_time_msec;sample_num;batch_num
2048;2;50611;38;1024
2048;2;49272;39;1024
2048;2;51168;40;1024
2048;2;50667;41;1024
2048;2;50449;42;1024
2048;2;51823;43;1024
2048;2;52759;44;1024
2048;2;51231;45;1024
2048;2;50010;46;1024
2048;2;49759;47;1024
2048;2;50375;48;1024
2048;2;49059;49;1024
2048;4;26248;0;512
2048;4;26386;1;512
2048;4;26292;2;512
2048;4;26253;3;512
2048;4;26383;4;512
2048;4;26128;5;512
2048;4;26322;6;512
2048;4;25455;7;512
2048;4;25900;8;512
2048;4;25220;9;512
2048;4;25635;10;512
2048;4;25882;11;512
2048;4;26010;12;512
2048;4;25909;13;512
2048;4;25677;14;512
2048;4;25865;15;512
2048;4;26486;16;512
2048;4;26525;17;512
2048;4;26346;18;512
2048;4;25738;19;512
2048;4;25659;20;512
2048;4;26014;21;512
2048;4;25433;22;512
2048;4;25224;23;512
2048;4;26157;24;512
2048;4;25323;25;512
2048;4;25440;26;512
2048;4;25510;27;512
2048;4;26069;28;512
2048;4;26479;29;512
2048;4;26360;30;512
2048;4;26673;31;512
2048;4;26276;32;512
2048;4;26192;33;512
2048;4;26599;34;512
2048;4;25861;35;512
2048;4;25626;36;512
2048;4;25427;37;512
2048;4;26034;38;512
2048;4;25543;39;512
2048;4;26153;40;512
2048;4;25854;41;512
2048;4;25174;42;512
2048;4;26084;43;512
2048;4;25879;44;512
2048;4;26509;45;512
2048;4;26335;46;512
2048;4;26287;47;512
2048;4;25992;48;512
2048;4;25872;49;512
2048;8;13174;0;256
2048;8;13363;1;256
2048;8;13554;2;256
2048;8;13336;3;256
2048;8;13192;4;256
2048;8;13119;5;256
2048;8;13485;6;256
2048;8;13360;7;256
2048;8;12946;8;256
2048;8;13394;9;256
2048;8;13275;10;256
2048;8;13113;11;256
2048;8;13502;12;256
2048;8;13376;13;256
2048;8;13513;14;256
2048;8;13714;15;256
2048;8;13257;16;256
2048;8;13433;17;256
2048;8;13419;18;256
2048;8;13390;19;256
2048;8;13378;20;256
2048;8;13148;21;256
2048;8;13558;22;256
2048;8;13622;23;256
2048;8;13772;24;256
2048;8;13221;25;256
2048;8;13422;26;256
2048;8;13029;27;256
2048;8;13491;28;256
2048;8;13112;29;256
2048;8;13391;30;256
2048;8;13487;31;256
2048;8;13380;32;256
2048;8;13179;33;256
2048;8;13664;34;256
2048;8;13030;35;256
2048;8;13279;36;256
2048;8;13115;37;256
2048;8;13357;38;256
2048;8;13315;39;256
2048;8;13194;40;256
2048;8;13576;41;256
2048;8;13394;42;256
2048;8;13685;43;256
2048;8;13605;44;256
2048;8;13622;45;256
2048;8;13446;46;256
2048;8;13890;47;256
2048;8;13210;48;256
2048;8;13575;49;256
2048;16;11795;0;128
2048;16;11289;1;128
2048;16;11591;2;128
2048;16;11539;3;128
2048;16;11738;4;128
2048;16;11841;5;128
2048;16;11582;6;128
2048;16;11489;7;128
2048;16;11515;8;128
2048;16;11693;9;128
2048;16;11884;10;128
2048;16;11693;11;128
2048;16;11821;12;128
2048;16;11668;13;128
2048;16;11577;14;128
2048;16;11924;15;128
2048;16;11701;16;128
2048;16;11391;17;128
2048;16;11692;18;128
2048;16;11123;19;128
2048;16;11388;20;128
2048;16;11407;21;128
2048;16;11261;22;128
2048;16;11614;23;128
2048;16;11168;24;128
2048;16;11218;25;128
2048;16;11602;26;128
2048;16;11517;27;128
2048;16;11523;28;128
2048;16;11490;29;128
2048;16;11545;30;128
2048;16;11429;31;128
2048;16;11497;32;128
2048;16;11371;33;128
2048;16;11490;34;128
2048;16;11122;35;128
2048;16;11696;36;128
2048;16;11687;37;128
2048;16;11586;38;128
2048;16;11719;39;128
2048;16;11275;40;128
2048;16;11985;41;128
2048;16;11716;42;128
2048;16;11883;43;128
2048;16;11509;44;128
2048;16;11229;45;128
2048;16;11247;46;128
2048;16;12023;47;128
2048;16;11429;48;128
2048;16;11551;49;128
2048;32;11745;0;64
2048;32;11461;1;64
2048;32;11579;2;64
2048;32;11613;3;64
2048;32;11619;4;64
2048;32;11804;5;64
2048;32;11301;6;64
2048;32;11659;7;64
2048;32;11811;8;64
2048;32;11501;9;64
2048;32;11403;10;64
2048;32;11298;11;64
2048;32;11419;12;64
2048;32;11498;13;64
2048;32;11563;14;64
2048;32;11522;15;64
2048;32;11297;16;64
2048;32;11595;17;64
2048;32;11692;18;64
2048;32;11686;19;64
2048;32;11520;20;64
2048;32;11666;21;64
2048;32;11371;22;64
2048;32;11542;23;64
2048;32;11781;24;64
2048;32;11191;25;64
2048;32;11508;26;64
2048;32;11298;27;64
2048;32;11624;28;64
2048;32;11765;29;64
2048;32;11505;30;64
2048;32;11660;31;64
2048;32;11444;32;64
2048;32;11483;33;64
2048;32;11879;34;64
2048;32;11616;35;64
2048;32;11434;36;64
2048;32;11668;37;64
2048;32;11662;38;64
2048;32;11783;39;64
2048;32;11744;40;64
2048;32;11581;41;64
2048;32;11710;42;64
2048;32;11576;43;64
2048;32;11755;44;64
2048;32;11669;45;64
2048;32;11606;46;64
2048;32;11538;47;64
2048;32;11355;48;64
2048;32;11883;49;64
2048;64;11912;0;32
2048;64;11964;1;32
2048;64;12089;2;32
2048;64;11705;3;32
2048;64;12193;4;32
2048;64;12029;5;32
2048;64;11899;6;32
2048;64;12081;7;32
2048;64;11708;8;32
2048;64;11973;9;32
2048;64;12062;10;32
2048;64;12052;11;32
2048;64;12114;12;32
2048;64;11327;13;32
2048;64;12183;14;32
2048;64;12027;15;32
2048;64;11928;16;32
2048;64;12195;17;32
2048;64;11677;18;32
2048;64;11616;19;32
2048;64;11824;20;32
2048;64;11759;21;32
2048;64;11629;22;32
2048;64;11560;23;32
2048;64;11743;24;32
2048;64;11896;25;32
2048;64;11783;26;32
2048;64;11872;27;32
2048;64;11812;28;32
2048;64;11983;29;32
2048;64;11534;30;32
2048;64;11976;31;32
2048;64;12080;32;32
2048;64;12105;33;32
2048;64;11590;34;32
2048;64;11982;35;32
2048;64;11936;36;32
2048;64;12370;37;32
2048;64;12217;38;32
2048;64;11551;39;32
2048;64;12023;40;32
2048;64;12077;41;32
2048;64;12214;42;32
2048;64;11712;43;32
2048;64;11603;44;32
2048;64;11958;45;32
2048;64;11814;46;32
2048;64;12093;47;32
2048;64;12023;48;32
2048;64;11659;49;32
2048;128;12094;0;16
2048;128;11943;1;16
2048;128;11982;2;16
2048;128;11957;3;16
2048;128;11702;4;16
2048;128;12027;5;16
2048;128;11906;6;16
2048;128;12178;7;16
2048;128;12039;8;16
2048;128;11639;9;16
2048;128;11797;10;16
2048;128;11930;11;16
2048;128;12080;12;16
2048;128;12118;13;16
2048;128;12139;14;16
2048;128;11847;15;16
2048;128;12092;16;16
2048;128;11921;17;16
2048;128;12151;18;16
2048;128;12274;19;16
2048;128;11902;20;16
2048;128;11845;21;16
2048;128;12059;22;16
2048;128;11446;23;16
2048;128;12148;24;16
2048;128;11676;25;16
2048;128;12106;26;16
2048;128;11886;27;16
2048;128;12032;28;16
2048;128;12380;29;16
2048;128;11606;30;16
2048;128;11994;31;16
2048;128;12086;32;16
2048;128;11795;33;16
2048;128;11890;34;16
2048;128;11596;35;16
2048;128;11837;36;16
2048;128;11812;37;16
2048;128;11897;38;16
2048;128;11675;39;16
2048;128;11770;40;16
2048;128;11919;41;16
2048;128;11883;42;16
2048;128;12018;43;16
2048;128;11867;44;16
2048;128;11828;45;16
2048;128;11686;46;16
2048;128;12103;47;16
2048;128;11788;48;16
2048;128;11637;49;16
2048;256;11914;0;8
2048;256;11623;1;8
2048;256;12008;2;8
2048;256;12146;3;8
2048;256;12106;4;8
2048;256;12239;5;8
2048;256;11922;6;8
2048;256;12224;7;8
2048;256;11915;8;8
2048;256;11778;9;8
2048;256;12098;10;8
2048;256;11728;11;8
2048;256;11973;12;8
2048;256;12121;13;8
2048;256;11780;14;8
2048;256;11849;15;8
2048;256;11687;16;8
2048;256;11740;17;8
2048;256;11796;18;8
2048;256;11681;19;8
2048;256;11794;20;8
2048;256;11875;21;8
2048;256;11709;22;8
2048;256;11920;23;8
2048;256;11794;24;8
2048;256;11758;25;8
2048;256;11590;26;8
2048;256;11887;27;8
2048;256;11739;28;8
2048;256;12054;29;8
2048;256;11888;30;8
2048;256;11604;31;8
2048;256;12004;32;8
2048;256;12117;33;8
2048;256;11954;34;8
2048;256;12106;35;8
2048;256;12035;36;8
2048;256;11997;37;8
2048;256;11632;38;8
2048;256;11916;39;8
2048;256;11999;40;8
2048;256;11894;41;8
2048;256;11495;42;8
2048;256;11718;43;8
2048;256;11708;44;8
2048;256;11952;45;8
2048;256;11786;46;8
2048;256;11728;47;8
2048;256;11522;48;8
2048;256;11855;49;8
2048;512;11890;0;4
2048;512;11652;1;4
2048;512;11806;2;4
2048;512;11680;3;4
2048;512;11675;4;4
2048;512;11725;5;4
2048;512;11881;6;4
2048;512;12048;7;4
2048;512;11915;8;4
2048;512;11891;9;4
2048;512;11691;10;4
2048;512;12104;11;4
2048;512;11665;12;4
2048;512;12079;13;4
2048;512;11798;14;4
2048;512;11875;15;4
2048;512;11996;16;4
2048;512;11747;17;4
2048;512;11834;18;4
2048;512;11783;19;4
2048;512;11882;20;4
2048;512;12174;21;4
2048;512;11727;22;4
2048;512;11857;23;4
2048;512;12201;24;4
2048;512;12126;25;4
2048;512;11951;26;4
2048;512;11695;27;4
2048;512;11684;28;4
2048;512;11872;29;4
2048;512;11921;30;4
2048;512;11987;31;4
2048;512;11782;32;4
2048;512;11657;33;4
2048;512;11827;34;4
2048;512;11724;35;4
2048;512;11822;36;4
2048;512;11867;37;4
2048;512;11726;38;4
2048;512;11863;39;4
2048;512;11785;40;4
2048;512;11956;41;4
2048;512;11845;42;4
2048;512;11763;43;4
2048;512;11899;44;4
2048;512;11769;45;4
2048;512;12210;46;4
2048;512;12266;47;4
2048;512;11780;48;4
2048;512;12315;49;4
2048;1024;11997;0;2
2048;1024;11648;1;2
2048;1024;11964;2;2
2048;1024;11573;3;2
2048;1024;12160;4;2
2048;1024;11948;5;2
2048;1024;11905;6;2
2048;1024;11770;7;2
2048;1024;11799;8;2
2048;1024;12143;9;2
2048;1024;11934;10;2
2048;1024;11961;11;2
2048;1024;11885;12;2
2048;1024;11915;13;2
2048;1024;11987;14;2
2048;1024;12016;15;2
2048;1024;11835;16;2
2048;1024;11903;17;2
2048;1024;11918;18;2
2048;1024;11838;19;2
2048;1024;11954;20;2
2048;1024;11871;21;2
2048;1024;12097;22;2
2048;1024;12061;23;2
2048;1024;12030;24;2
2048;1024;11869;25;2
2048;1024;12194;26;2
2048;1024;12348;27;2
2048;1024;11960;28;2
2048;1024;11777;29;2
2048;1024;12065;30;2
2048;1024;12096;31;2
2048;1024;12087;32;2
2048;1024;12360;33;2
2048;1024;12010;34;2
2048;1024;12452;35;2
2048;1024;12089;36;2
2048;1024;11886;37;2
2048;1024;12070;38;2
2048;1024;12226;39;2
2048;1024;12310;40;2
2048;1024;11896;41;2
2048;1024;12277;42;2
2048;1024;11859;43;2
2048;1024;11893;44;2
2048;1024;12174;45;2
2048;1024;11766;46;2
2048;1024;11975;47;2
2048;1024;11773;48;2
2048;1024;11681;49;2
2048;2048;11770;0;1
2048;2048;11577;1;1
2048;2048;11751;2;1
2048;2048;11660;3;1
2048;2048;11651;4;1
2048;2048;11538;5;1
2048;2048;11941;6;1
2048;2048;11977;7;1
2048;2048;11995;8;1
2048;2048;11533;9;1
2048;2048;11941;10;1
2048;2048;12187;11;1
2048;2048;12108;12;1
2048;2048;11848;13;1
2048;2048;11860;14;1
2048;2048;12013;15;1
2048;2048;11933;16;1
2048;2048;11723;17;1
2048;2048;11730;18;1
2048;2048;11744;19;1
2048;2048;11996;20;1
2048;2048;11825;21;1
2048;2048;11943;22;1
2048;2048;11988;23;1
2048;2048;11552;24;1
2048;2048;11737;25;1
2048;2048;11730;26;1
2048;2048;11469;27;1
2048;2048;11708;28;1
2048;2048;11672;29;1
2048;2048;11869;30;1
2048;2048;11760;31;1
2048;2048;11720;32;1
2048;2048;11794;33;1
2048;2048;11709;34;1
2048;2048;11761;35;1
2048;2048;11660;36;1
2048;2048;11711;37;1
2048;2048;11634;38;1
2048;2048;11720;39;1
2048;2048;11456;40;1
2048;2048;11911;41;1
2048;2048;12186;42;1
2048;2048;12033;43;1
2048;2048;11927;44;1
2048;2048;11856;45;1
2048;2048;12101;46;1
2048;2048;12151;47;1
2048;2048;11938;48;1
2048;2048;11851;49;1
4096;1;197786;0;4096
4096;1;194149;1;4096
4096;1;197682;2;4096
4096;1;196750;3;4096
4096;1;198593;4;4096
4096;1;194054;5;4096
4096;1;195633;6;4096
4096;1;196520;7;4096
4096;1;195936;8;4096
4096;1;199346;9;4096
4096;1;194679;10;4096
4096;1;196403;11;4096
4096;1;198609;12;4096
4096;1;198419;13;4096
4096;1;193915;14;4096
4096;1;199735;15;4096
4096;1;191258;16;4096
4096;1;199570;17;4096
4096;1;193491;18;4096
4096;1;200932;19;4096
4096;1;197322;20;4096
4096;1;199990;21;4096
4096;1;196200;22;4096
4096;1;199573;23;4096
4096;1;191160;24;4096
4096;1;199033;25;4096
4096;1;193740;26;4096
4096;1;198817;27;4096
4096;1;193081;28;4096
4096;1;202948;29;4096
4096;1;188630;30;4096
4096;1;201675;31;4096
4096;1;197267;32;4096
4096;1;202039;33;4096
4096;1;191838;34;4096
4096;1;203317;35;4096
4096;1;192409;36;4096
4096;1;191024;37;4096
4096;1;192652;38;4096
4096;1;192393;39;4096
4096;1;194159;40;4096
4096;1;193344;41;4096
4096;1;192637;42;4096
4096;1;194174;43;4096
4096;1;190918;44;4096
4096;1;192277;45;4096
4096;1;196854;46;4096
4096;1;192423;47;4096
4096;1;192224;48;4096
4096;1;197358;49;4096
4096;2;101073;0;2048
4096;2;99653;1;2048
4096;2;100191;2;2048
4096;2;101331;3;2048
4096;2;100614;4;2048
4096;2;100399;5;2048
4096;2;101974;6;2048
4096;2;99442;7;2048
4096;2;97289;8;2048
4096;2;99722;9;2048
4096;2;101172;10;2048
4096;2;102388;11;2048
4096;2;97460;12;2048
4096;2;98163;13;2048
4096;2;100766;14;2048
4096;2;97454;15;2048
4096;2;101209;16;2048
4096;2;100620;17;2048
4096;2;100630;18;2048
4096;2;100719;19;2048
4096;2;100046;20;2048
4096;2;98174;21;2048
4096;2;100400;22;2048
4096;2;100313;23;2048
4096;2;99970;24;2048
4096;2;99704;25;2048
4096;2;101995;26;2048
4096;2;98557;27;2048
4096;2;101035;28;2048
4096;2;99784;29;2048
4096;2;100032;30;2048
4096;2;101627;31;2048
4096;2;99905;32;2048
4096;2;100642;33;2048
4096;2;99033;34;2048
4096;2;100869;35;2048
4096;2;98824;36;2048
4096;2;101672;37;2048
4096;2;99944;38;2048
4096;2;99937;39;2048
4096;2;98607;40;2048
4096;2;100718;41;2048
4096;2;100296;42;2048
4096;2;101300;43;2048
4096;2;99478;44;2048
4096;2;101393;45;2048
4096;2;101047;46;2048
4096;2;102125;47;2048
4096;2;99396;48;2048
4096;2;99270;49;2048
4096;4;50976;0;1024
4096;4;52071;1;1024
4096;4;51547;2;1024
4096;4;51303;3;1024
4096;4;51442;4;1024
4096;4;51614;5;1024
4096;4;50569;6;1024
4096;4;51023;7;1024
4096;4;51347;8;1024
4096;4;50391;9;1024
4096;4;51193;10;1024
4096;4;52012;11;1024
4096;4;51095;12;1024
4096;4;50883;13;1024
4096;4;51371;14;1024
4096;4;50527;15;1024
4096;4;51781;16;1024
4096;4;50743;17;1024
4096;4;51776;18;1024
4096;4;51117;19;1024
4096;4;51536;20;1024
4096;4;51669;21;1024
4096;4;51354;22;1024
4096;4;51382;23;1024
4096;4;51676;24;1024
4096;4;51591;25;1024
4096;4;50555;26;1024
4096;4;51302;27;1024
4096;4;51322;28;1024
4096;4;52188;29;1024
4096;4;50882;30;1024
4096;4;51058;31;1024
4096;4;50942;32;1024
4096;4;50670;33;1024
4096;4;51320;34;1024
4096;4;52141;35;1024
4096;4;51037;36;1024
4096;4;51211;37;1024
4096;4;50741;38;1024
4096;4;51652;39;1024
4096;4;50978;40;1024
4096;4;52004;41;1024
4096;4;51086;42;1024
4096;4;50915;43;1024
4096;4;51451;44;1024
4096;4;51865;45;1024
4096;4;52154;46;1024
4096;4;51937;47;1024
4096;4;51543;48;1024
4096;4;51791;49;1024
4096;8;26276;0;512
4096;8;26662;1;512
4096;8;26538;2;512
4096;8;26450;3;512
4096;8;26190;4;512
4096;8;26218;5;512
4096;8;26572;6;512
4096;8;26571;7;512
4096;8;26359;8;512
4096;8;26164;9;512
4096;8;25942;10;512
4096;8;26251;11;512
4096;8;25954;12;512
4096;8;26631;13;512
4096;8;26358;14;512
4096;8;27015;15;512
4096;8;26443;16;512
4096;8;26674;17;512
4096;8;26858;18;512
4096;8;26413;19;512
4096;8;26364;20;512
4096;8;26165;21;512
4096;8;26444;22;512
4096;8;26853;23;512
4096;8;26091;24;512
4096;8;26794;25;512
4096;8;26863;26;512
4096;8;26273;27;512
4096;8;27112;28;512
4096;8;27174;29;512
4096;8;27016;30;512
4096;8;26548;31;512
4096;8;25899;32;512
4096;8;27031;33;512
4096;8;26828;34;512
4096;8;26381;35;512
4096;8;26661;36;512
4096;8;26185;37;512
4096;8;26715;38;512
4096;8;26458;39;512
4096;8;26919;40;512
4096;8;26356;41;512
4096;8;26862;42;512
4096;8;26577;43;512
4096;8;26430;44;512
4096;8;27045;45;512
4096;8;26494;46;512
4096;8;27335;47;512
4096;8;26529;48;512
4096;8;26592;49;512
4096;16;22799;0;256
4096;16;23371;1;256
4096;16;23304;2;256
4096;16;22976;3;256
4096;16;23114;4;256
4096;16;23379;5;256
4096;16;22508;6;256
4096;16;23702;7;256
4096;16;23295;8;256
4096;16;22909;9;256
4096;16;23664;10;256
4096;16;22972;11;256
4096;16;23534;12;256
4096;16;23063;13;256
4096;16;23199;14;256
4096;16;23507;15;256
4096;16;23507;16;256
4096;16;22858;17;256
4096;16;23726;18;256
4096;16;22852;19;256
4096;16;23213;20;256
4096;16;23099;21;256
4096;16;23201;22;256
4096;16;23983;23;256
4096;16;22688;24;256
4096;16;23106;25;256
4096;16;23305;26;256
4096;16;23219;27;256
4096;16;23500;28;256
4096;16;23656;29;256
4096;16;22899;30;256
4096;16;23572;31;256
4096;16;23216;32;256
4096;16;23049;33;256
4096;16;22817;34;256
4096;16;23306;35;256
4096;16;23565;36;256
4096;16;23119;37;256
4096;16;23170;38;256
4096;16;23388;39;256
4096;16;22739;40;256
4096;16;23370;41;256
4096;16;22903;42;256
4096;16;23382;43;256
4096;16;23209;44;256
4096;16;22966;45;256
4096;16;23427;46;256
4096;16;23352;47;256
4096;16;23019;48;256
4096;16;23074;49;256
4096;32;23802;0;128
4096;32;23499;1;128
4096;32;23366;2;128
4096;32;23057;3;128
4096;32;23754;4;128
4096;32;23519;5;128
4096;32;23573;6;128
4096;32;23666;7;128
4096;32;23402;8;128
4096;32;23628;9;128
4096;32;23529;10;128
4096;32;23240;11;128
4096;32;23230;12;128
4096;32;23104;13;128
4096;32;23377;14;128
4096;32;23379;15;128
4096;32;23204;16;128
4096;32;23277;17;128
4096;32;23426;18;128
4096;32;23359;19;128
4096;32;23356;20;128
4096;32;23558;21;128
4096;32;23376;22;128
4096;32;23212;23;128
4096;32;23493;24;128
4096;32;23117;25;128
4096;32;23301;26;128
4096;32;22758;27;128
4096;32;23423;28;128
4096;32;22802;29;128
4096;32;23168;30;128
4096;32;22908;31;128
4096;32;23323;32;128
4096;32;23376;33;128
4096;32;23295;34;128
4096;32;22973;35;128
4096;32;23212;36;128
4096;32;23485;37;128
4096;32;23123;38;128
4096;32;23377;39;128
4096;32;22996;40;128
4096;32;23415;41;128
4096;32;23106;42;128
4096;32;23495;43;128
4096;32;22796;44;128
4096;32;23121;45;128
4096;32;23305;46;128
4096;32;23252;47;128
4096;32;22970;48;128
4096;32;23177;49;128
4096;64;23583;0;64
4096;64;23602;1;64
4096;64;23902;2;64
4096;64;23529;3;64
4096;64;24095;4;64
4096;64;23797;5;64
4096;64;23667;6;64
4096;64;23655;7;64
4096;64;23571;8;64
4096;64;24001;9;64
4096;64;23709;10;64
4096;64;23459;11;64
4096;64;23771;12;64
4096;64;24000;13;64
4096;64;23706;14;64
4096;64;24019;15;64
4096;64;23898;16;64
4096;64;24068;17;64
4096;64;23529;18;64
4096;64;24149;19;64
4096;64;23737;20;64
4096;64;23598;21;64
4096;64;23918;22;64
4096;64;23658;23;64
4096;64;23818;24;64
4096;64;23806;25;64
4096;64;24280;26;64
4096;64;23896;27;64
4096;64;23887;28;64
4096;64;23623;29;64
4096;64;23963;30;64
4096;64;23554;31;64
4096;64;23773;32;64
4096;64;24366;33;64
4096;64;23633;34;64
4096;64;24190;35;64
4096;64;23788;36;64
4096;64;23874;37;64
4096;64;24226;38;64
4096;64;23750;39;64
4096;64;23939;40;64
4096;64;23661;41;64
4096;64;23726;42;64
4096;64;23987;43;64
4096;64;23716;44;64
4096;64;24052;45;64
4096;64;23412;46;64
4096;64;23705;47;64
4096;64;23845;48;64
4096;64;23675;49;64
4096;128;24258;0;32
4096;128;24102;1;32
4096;128;24021;2;32
4096;128;24290;3;32
4096;128;24022;4;32
4096;128;24178;5;32
4096;128;24004;6;32
4096;128;24190;7;32
4096;128;24493;8;32
4096;128;24084;9;32
4096;128;24189;10;32
4096;128;24227;11;32
4096;128;24385;12;32
4096;128;24381;13;32
4096;128;23718;14;32
4096;128;24148;15;32
4096;128;24020;16;32
4096;128;24036;17;32
4096;128;24077;18;32
4096;128;23894;19;32
4096;128;23863;20;32
4096;128;24284;21;32
4096;128;23821;22;32
4096;128;23371;23;32
4096;128;23689;24;32
4096;128;23850;25;32
4096;128;23771;26;32
4096;128;23809;27;32
4096;128;23894;28;32
4096;128;23660;29;32
4096;128;23607;30;32
4096;128;24295;31;32
4096;128;23786;32;32
4096;128;23408;33;32
4096;128;23503;34;32
4096;128;23994;35;32
4096;128;24076;36;32
4096;128;23723;37;32
4096;128;24301;38;32
4096;128;23927;39;32
4096;128;23680;40;32
4096;128;24329;41;32
4096;128;23730;42;32
4096;128;24278;43;32
4096;128;23935;44;32
4096;128;23794;45;32
4096;128;23988;46;32
4096;128;24190;47;32
4096;128;24397;48;32
4096;128;23906;49;32
4096;256;23867;0;16
4096;256;23617;1;16
4096;256;23965;2;16
4096;256;23736;3;16
4096;256;23940;4;16
4096;256;23812;5;16
4096;256;23796;6;16
4096;256;24303;7;16
4096;256;23765;8;16
4096;256;24421;9;16
4096;256;23993;10;16
4096;256;24011;11;16
4096;256;24266;12;16
4096;256;23389;13;16
4096;256;23898;14;16
4096;256;23805;15;16
4096;256;23940;16;16
4096;256;24249;17;16
4096;256;23892;18;16
4096;256;24780;19;16
4096;256;23876;20;16
4096;256;24035;21;16
4096;256;24361;22;16
4096;256;24150;23;16
4096;256;24450;24;16
4096;256;24305;25;16
4096;256;24370;26;16
4096;256;24329;27;16
4096;256;24027;28;16
4096;256;24438;29;16
4096;256;24090;30;16
4096;256;23854;31;16
4096;256;23957;32;16
4096;256;23898;33;16
4096;256;24004;34;16
4096;256;24191;35;16
4096;256;24481;36;16
4096;256;24361;37;16
4096;256;24201;38;16
4096;256;24197;39;16
4096;256;24045;40;16
4096;256;23853;41;16
4096;256;24184;42;16
4096;256;23870;43;16
4096;256;23909;44;16
4096;256;24260;45;16
4096;256;24436;46;16
4096;256;24288;47;16
4096;256;23868;48;16
4096;256;23800;49;16
4096;512;24209;0;8
4096;512;24273;1;8
4096;512;24278;2;8
4096;512;24689;3;8
4096;512;24179;4;8
4096;512;24628;5;8
4096;512;24445;6;8
4096;512;24407;7;8
4096;512;24478;8;8
4096;512;23785;9;8
4096;512;24367;10;8
4096;512;24585;11;8
4096;512;24081;12;8
4096;512;24032;13;8
4096;512;24159;14;8
4096;512;24584;15;8
4096;512;24390;16;8
4096;512;24179;17;8
4096;512;24196;18;8
4096;512;24396;19;8
4096;512;24732;20;8
4096;512;24407;21;8
4096;512;24302;22;8
4096;512;24416;23;8
4096;512;24103;24;8
4096;512;24262;25;8
4096;512;24566;26;8
4096;512;23712;27;8
4096;512;24353;28;8
4096;512;23757;29;8
4096;512;24139;30;8
4096;512;24393;31;8
4096;512;24119;32;8
4096;512;24616;33;8
4096;512;23997;34;8
4096;512;24408;35;8
4096;512;24570;36;8
4096;512;23913;37;8
4096;512;24555;38;8
4096;512;24006;39;8
4096;512;24362;40;8
4096;512;24173;41;8
4096;512;23995;42;8
4096;512;24312;43;8
4096;512;23860;44;8
4096;512;24086;45;8
4096;512;24523;46;8
4096;512;24047;47;8
4096;512;24588;48;8
4096;512;24102;49;8
4096;1024;24381;0;4
4096;1024;24006;1;4
4096;1024;24450;2;4
4096;1024;24002;3;4
4096;1024;23877;4;4
4096;1024;24099;5;4
4096;1024;23963;6;4
4096;1024;24147;7;4
4096;1024;24085;8;4
4096;1024;23893;9;4
4096;1024;23984;10;4
4096;1024;24459;11;4
4096;1024;23658;12;4
4096;1024;23808;13;4
4096;1024;24022;14;4
4096;1024;23838;15;4
4096;1024;24270;16;4
4096;1024;23955;17;4
4096;1024;24207;18;4
4096;1024;24130;19;4
4096;1024;24127;20;4
4096;1024;24470;21;4
4096;1024;24095;22;4
4096;1024;24243;23;4
4096;1024;24477;24;4
4096;1024;24085;25;4
4096;1024;24361;26;4
4096;1024;24075;27;4
4096;1024;24000;28;4
