num_requests;num_threads;job_wallclock_time_msec;sample_num;batch_num
2048;2;380382;25;1024
2048;2;380227;26;1024
2048;2;381176;27;1024
2048;2;377586;28;1024
2048;2;381689;29;1024
2048;2;378186;30;1024
2048;2;381793;31;1024
2048;2;379753;32;1024
2048;2;380805;33;1024
2048;2;379369;34;1024
2048;2;382701;35;1024
2048;2;381735;36;1024
2048;2;383492;37;1024
2048;2;382135;38;1024
2048;2;384580;39;1024
2048;2;383499;40;1024
2048;2;383353;41;1024
2048;2;385941;42;1024
2048;2;382467;43;1024
2048;2;420568;44;1024
2048;2;445070;45;1024
2048;2;443390;46;1024
2048;2;444658;47;1024
2048;2;443365;48;1024
2048;2;446299;49;1024
2048;4;450285;0;512
2048;4;450430;1;512
2048;4;452778;2;512
2048;4;456145;3;512
2048;4;454035;4;512
2048;4;450569;5;512
2048;4;449773;6;512
2048;4;446421;7;512
2048;4;450268;8;512
2048;4;451154;9;512
2048;4;453841;10;512
2048;4;450467;11;512
2048;4;449071;12;512
2048;4;449593;13;512
2048;4;447680;14;512
2048;4;454164;15;512
2048;4;448255;16;512
2048;4;451666;17;512
2048;4;448881;18;512
2048;4;453082;19;512
2048;4;448566;20;512
2048;4;452833;21;512
2048;4;451195;22;512
2048;4;446256;23;512
2048;4;450362;24;512
2048;4;448767;25;512
2048;4;451646;26;512
2048;4;450446;27;512
2048;4;451432;28;512
2048;4;451043;29;512
2048;4;449974;30;512
2048;4;429580;31;512
2048;4;426646;32;512
2048;4;425777;33;512
2048;4;426556;34;512
2048;4;423252;35;512
2048;4;428144;36;512
2048;4;430252;37;512
2048;4;427436;38;512
2048;4;429319;39;512
2048;4;426372;40;512
2048;4;422899;41;512
2048;4;424163;42;512
2048;4;424679;43;512
2048;4;429889;44;512
2048;4;427345;45;512
2048;4;424760;46;512
2048;4;425684;47;512
2048;4;425639;48;512
2048;4;430255;49;512
2048;8;425057;0;256
2048;8;425471;1;256
2048;8;400573;2;256
2048;8;389591;3;256
2048;8;391773;4;256
2048;8;389699;5;256
2048;8;391993;6;256
2048;8;390369;7;256
2048;8;390787;8;256
2048;8;390965;9;256
2048;8;389681;10;256
2048;8;388831;11;256
2048;8;391780;12;256
2048;8;387802;13;256
2048;8;382365;14;256
2048;8;352695;15;256
2048;8;351690;16;256
2048;8;351704;17;256
2048;8;349979;18;256
2048;8;352993;19;256
2048;8;352088;20;256
2048;8;352284;21;256
2048;8;362294;22;256
2048;8;365101;23;256
2048;8;367621;24;256
2048;8;366196;25;256
2048;8;365486;26;256
2048;8;364505;27;256
2048;8;376197;28;256
2048;8;380736;29;256
2048;8;381245;30;256
2048;8;381944;31;256
2048;8;382478;32;256
2048;8;383222;33;256
2048;8;384951;34;256
2048;8;383562;35;256
2048;8;384679;36;256
2048;8;384617;37;256
2048;8;386509;38;256
2048;8;384409;39;256
2048;8;386139;40;256
2048;8;383420;41;256
2048;8;383831;42;256
2048;8;383944;43;256
2048;8;383517;44;256
2048;8;387421;45;256
2048;8;384799;46;256
2048;8;386760;47;256
2048;8;385010;48;256
2048;8;385821;49;256
2048;16;383942;0;128
2048;16;385010;1;128
2048;16;383504;2;128
2048;16;383839;3;128
2048;16;383238;4;128
2048;16;382538;5;128
2048;16;378675;6;128
2048;16;383928;7;128
2048;16;383560;8;128
2048;16;385042;9;128
2048;16;384167;10;128
2048;16;383687;11;128
2048;16;384233;12;128
2048;16;381899;13;128
2048;16;386419;14;128
2048;16;383449;15;128
2048;16;385097;16;128
2048;16;384586;17;128
2048;16;385206;18;128
2048;16;385137;19;128
2048;16;386492;20;128
2048;16;415189;21;128
2048;16;424583;22;128
2048;16;420093;23;128
2048;16;426406;24;128
2048;16;423077;25;128
2048;16;419898;26;128
2048;16;423990;27;128
2048;16;424384;28;128
2048;16;421875;29;128
2048;16;423998;30;128
2048;16;424092;31;128
2048;16;424482;32;128
2048;16;431499;33;128
2048;16;431006;34;128
2048;16;427182;35;128
2048;16;422295;36;128
2048;16;425291;37;128
2048;16;421691;38;128
2048;16;423584;39;128
2048;16;425892;40;128
2048;16;424580;41;128
2048;16;428192;42;128
2048;16;426501;43;128
2048;16;426600;44;128
2048;16;422955;45;128
2048;16;426890;46;128
2048;16;426590;47;128
2048;16;423894;48;128
2048;16;426791;49;128
2048;32;415892;0;64
2048;32;420273;1;64
2048;32;419696;2;64
2048;32;419111;3;64
2048;32;421793;4;64
2048;32;420686;5;64
2048;32;417391;6;64
2048;32;417277;7;64
2048;32;417592;8;64
2048;32;418502;9;64
2048;32;421069;10;64
2048;32;418987;11;64
2048;32;420508;12;64
2048;32;420682;13;64
2048;32;421085;14;64
2048;32;423280;15;64
2048;32;423589;16;64
2048;32;420785;17;64
2048;32;418410;18;64
2048;32;418969;19;64
2048;32;419878;20;64
2048;32;417903;21;64
2048;32;420390;22;64
2048;32;416795;23;64
2048;32;424510;24;64
2048;32;421989;25;64
2048;32;420388;26;64
2048;32;420997;27;64
2048;32;418885;28;64
2048;32;420891;29;64
2048;32;419088;30;64
2048;32;426486;31;64
2048;32;417878;32;64
2048;32;417293;33;64
2048;32;419007;34;64
2048;32;419293;35;64
2048;32;419396;36;64
2048;32;417005;37;64
2048;32;414297;38;64
2048;32;422491;39;64
2048;32;417693;40;64
2048;32;416192;41;64
2048;32;420583;42;64
2048;32;419390;43;64
2048;32;421093;44;64
2048;32;418705;45;64
2048;32;418994;46;64
2048;32;417984;47;64
2048;32;419495;48;64
2048;32;418791;49;64
2048;64;416016;0;32
2048;64;417585;1;32
2048;64;419188;2;32
2048;64;416804;3;32
2048;64;418924;4;32
2048;64;400804;5;32
2048;64;396885;6;32
2048;64;399099;7;32
2048;64;398409;8;32
2048;64;401997;9;32
2048;64;398288;10;32
2048;64;400300;11;32
2048;64;400001;12;32
2048;64;399692;13;32
2048;64;401107;14;32
2048;64;402297;15;32
2048;64;400483;16;32
2048;64;396903;17;32
2048;64;397398;18;32
2048;64;398285;19;32
2048;64;400399;20;32
2048;64;400294;21;32
2048;64;401412;22;32
2048;64;397876;23;32
2048;64;398294;24;32
2048;64;389216;25;32
2048;64;399190;26;32
2048;64;402899;27;32
2048;64;398793;28;32
2048;64;399686;29;32
2048;64;402389;30;32
2048;64;399795;31;32
2048;64;398699;32;32
2048;64;399084;33;32
2048;64;396289;34;32
2048;64;399498;35;32
2048;64;398405;36;32
2048;64;399790;37;32
2048;64;397625;38;32
2048;64;401800;39;32
2048;64;404498;40;32
2048;64;400289;41;32
2048;64;400507;42;32
2048;64;404390;43;32
2048;64;400675;44;32
2048;64;397696;45;32
2048;64;401580;46;32
2048;64;403193;47;32
2048;64;404007;48;32
2048;64;402988;49;32
2048;128;387288;0;16
2048;128;384691;1;16
2048;128;390798;2;16
2048;128;370714;3;16
2048;128;363789;4;16
2048;128;371105;5;16
2048;128;370505;6;16
2048;128;368010;7;16
2048;128;363811;8;16
2048;128;364183;9;16
2048;128;366201;10;16
2048;128;366396;11;16
2048;128;367898;12;16
2048;128;363398;13;16
2048;128;368715;14;16
2048;128;368380;15;16
2048;128;362910;16;16
2048;128;370977;17;16
2048;128;361502;18;16
2048;128;367797;19;16
2048;128;365694;20;16
2048;128;365584;21;16
2048;128;365202;22;16
2048;128;371080;23;16
2048;128;365008;24;16
2048;128;367093;25;16
2048;128;365109;26;16
2048;128;363497;27;16
2048;128;367498;28;16
2048;128;361792;29;16
2048;128;369704;30;16
2048;128;343794;31;16
2048;128;345691;32;16
2048;128;342606;33;16
2048;128;343289;34;16
2048;128;340812;35;16
2048;128;344258;36;16
2048;128;341098;37;16
2048;128;345008;38;16
2048;128;343179;39;16
2048;128;346100;40;16
2048;128;344992;41;16
2048;128;342396;42;16
2048;128;344595;43;16
2048;128;346100;44;16
2048;128;345386;45;16
2048;128;353803;46;16
2048;128;363520;47;16
2048;128;363885;48;16
2048;128;362291;49;16
2048;256;365314;0;8
2048;256;365426;1;8
2048;256;366400;2;8
2048;256;365176;3;8
2048;256;363708;4;8
2048;256;361101;5;8
2048;256;362670;6;8
2048;256;366383;7;8
2048;256;366424;8;8
2048;256;374999;9;8
2048;256;372030;10;8
2048;256;370603;11;8
2048;256;371297;12;8
2048;256;371920;13;8
2048;256;373111;14;8
2048;256;371525;15;8
2048;256;372862;16;8
2048;256;373494;17;8
2048;256;370008;18;8
2048;256;374392;19;8
2048;256;370517;20;8
2048;256;381289;21;8
2048;256;381075;22;8
2048;256;382623;23;8
2048;256;377324;24;8
2048;256;380970;25;8
2048;256;379307;26;8
2048;256;379487;27;8
2048;256;379988;28;8
2048;256;382665;29;8
2048;256;381971;30;8
2048;256;381105;31;8
2048;256;380804;32;8
2048;256;382748;33;8
2048;256;381836;34;8
2048;256;381525;35;8
2048;256;382698;36;8
2048;256;379783;37;8
2048;256;381689;38;8
2048;256;379494;39;8
2048;256;377959;40;8
2048;256;376928;41;8
2048;256;380135;42;8
2048;256;381590;43;8
2048;256;381705;44;8
2048;256;379998;45;8
2048;256;382411;46;8
2048;256;379582;47;8
2048;256;380898;48;8
2048;256;382672;49;8
2048;512;383092;0;4
2048;512;382588;1;4
2048;512;382210;2;4
2048;512;381621;3;4
2048;512;381304;4;4
2048;512;384716;5;4
2048;512;379688;6;4
2048;512;385441;7;4
2048;512;382391;8;4
2048;512;384627;9;4
2048;512;383892;10;4
2048;512;383555;11;4
2048;512;380288;12;4
2048;512;382761;13;4
2048;512;382901;14;4
2048;512;383156;15;4
2048;512;383221;16;4
2048;512;383091;17;4
2048;512;382586;18;4
2048;512;382558;19;4
2048;512;383735;20;4
2048;512;388055;21;4
2048;512;381399;22;4
2048;512;385021;23;4
2048;512;381875;24;4
2048;512;378345;25;4
2048;512;382916;26;4
2048;512;384959;27;4
2048;512;384777;28;4
2048;512;381156;29;4
2048;512;384611;30;4
2048;512;384900;31;4
2048;512;383697;32;4
2048;512;382462;33;4
2048;512;383392;34;4
2048;512;383689;35;4
2048;512;388271;36;4
2048;512;380164;37;4
2048;512;382971;38;4
2048;512;381887;39;4
2048;512;381960;40;4
2048;512;382563;41;4
2048;512;383949;42;4
2048;512;388778;43;4
2048;512;388492;44;4
2048;512;388290;45;4
2048;512;397070;46;4
2048;512;397578;47;4
2048;512;398312;48;4
2048;512;394804;49;4
2048;1024;400182;0;2
2048;1024;401201;1;2
2048;1024;402199;2;2
2048;1024;402979;3;2
2048;1024;400393;4;2
2048;1024;400792;5;2
2048;1024;400580;6;2
2048;1024;400389;7;2
2048;1024;389502;8;2
2048;1024;395100;9;2
2048;1024;390606;10;2
2048;1024;384198;11;2
2048;1024;385117;12;2
2048;1024;384517;13;2
2048;1024;370729;14;2
2048;1024;363973;15;2
2048;1024;368719;16;2
2048;1024;369178;17;2
2048;1024;349791;18;2
2048;1024;348309;19;2
2048;1024;369574;20;2
2048;1024;373012;21;2
2048;1024;379325;22;2
2048;1024;387582;23;2
2048;1024;386367;24;2
2048;1024;386679;25;2
2048;1024;381911;26;2
2048;1024;378441;27;2
2048;1024;382792;28;2
2048;1024;388929;29;2
2048;1024;390749;30;2
2048;1024;389324;31;2
2048;1024;394341;32;2
2048;1024;400294;33;2
2048;1024;404582;34;2
2048;1024;407991;35;2
2048;1024;398888;36;2
2048;1024;405896;37;2
2048;1024;400697;38;2
2048;1024;396400;39;2
2048;1024;398716;40;2
2048;1024;405293;41;2
2048;1024;402577;42;2
2048;1024;396508;43;2
2048;1024;403702;44;2
2048;1024;397886;45;2
2048;1024;399305;46;2
2048;1024;396883;47;2
2048;1024;391879;48;2
2048;1024;396897;49;2
2048;2048;407580;0;1
2048;2048;416120;1;1
2048;2048;410697;2;1
2048;2048;405703;3;1
2048;2048;413499;4;1
2048;2048;407397;5;1
2048;2048;404984;6;1
2048;2048;393105;7;1
2048;2048;400389;8;1
2048;2048;394784;9;1
2048;2048;392715;10;1
2048;2048;397607;11;1
2048;2048;390397;12;1
2048;2048;399397;13;1
2048;2048;398791;14;1
2048;2048;396102;15;1
2048;2048;390908;16;1
2048;2048;400202;17;1
2048;2048;394276;18;1
2048;2048;380600;19;1
2048;2048;373576;20;1
2048;2048;367193;21;1
2048;2048;373098;22;1
2048;2048;376472;23;1
2048;2048;371918;24;1
2048;2048;376594;25;1
2048;2048;358425;26;1
2048;2048;351702;27;1
2048;2048;350790;28;1
2048;2048;353993;29;1
2048;2048;376610;30;1
2048;2048;378831;31;1
2048;2048;374926;32;1
2048;2048;383564;33;1
2048;2048;379602;34;1
2048;2048;381677;35;1
2048;2048;387519;36;1
2048;2048;390866;37;1
2048;2048;392002;38;1
2048;2048;391355;39;1
2048;2048;388797;40;1
2048;2048;388657;41;1
2048;2048;389204;42;1
2048;2048;391890;43;1
2048;2048;389893;44;1
2048;2048;393883;45;1
2048;2048;393556;46;1
2048;2048;392556;47;1
2048;2048;391154;48;1
2048;2048;392254;49;1
4096;1;756886;0;4096
4096;1;756856;1;4096
4096;1;822032;2;4096
4096;1;869846;3;4096
4096;1;868377;4;4096
4096;1;874259;5;4096
4096;1;875278;6;4096
4096;1;876754;7;4096
4096;1;870790;8;4096
4096;1;878343;9;4096
4096;1;874425;10;4096
4096;1;878216;11;4096
4096;1;871302;12;4096
4096;1;878882;13;4096
4096;1;876900;14;4096
4096;1;874960;15;4096
4096;1;877710;16;4096
4096;1;878678;17;4096
4096;1;872275;18;4096
4096;1;877794;19;4096
4096;1;871344;20;4096
4096;1;832120;21;4096
4096;1;831514;22;4096
4096;1;832456;23;4096
4096;1;791727;24;4096
4096;1;792394;25;4096
4096;1;786292;26;4096
4096;1;784009;27;4096
4096;1;788293;28;4096
4096;1;790611;29;4096
4096;1;783908;30;4096
4096;1;790547;31;4096
4096;1;747093;32;4096
4096;1;762254;33;4096
4096;1;771611;34;4096
4096;1;769468;35;4096
4096;1;780727;36;4096
4096;1;774564;37;4096
4096;1;736625;38;4096
4096;1;707813;39;4096
4096;1;717204;40;4096
4096;1;713641;41;4096
4096;1;709408;42;4096
4096;1;709723;43;4096
4096;1;710858;44;4096
4096;1;742755;45;4096
4096;1;743631;46;4096
4096;1;746617;47;4096
4096;1;750144;48;4096
4096;1;750684;49;4096
4096;2;765048;0;2048
4096;2;771061;1;2048
4096;2;765027;2;2048
4096;2;769567;3;2048
4096;2;771958;4;2048
4096;2;762278;5;2048
4096;2;766706;6;2048
4096;2;767675;7;2048
4096;2;765064;8;2048
4096;2;764852;9;2048
4096;2;768056;10;2048
4096;2;773135;11;2048
4096;2;770158;12;2048
4096;2;772181;13;2048
4096;2;772267;14;2048
4096;2;768500;15;2048
4096;2;806089;16;2048
4096;2;895164;17;2048
4096;2;894241;18;2048
4096;2;898976;19;2048
4096;2;898738;20;2048
4096;2;894730;21;2048
4096;2;904154;22;2048
4096;2;902015;23;2048
4096;2;903806;24;2048
4096;2;901267;25;2048
4096;2;901467;26;2048
4096;2;900735;27;2048
4096;2;901839;28;2048
4096;2;901733;29;2048
4096;2;899455;30;2048
4096;2;901004;31;2048
4096;2;894860;32;2048
4096;2;895163;33;2048
4096;2;895379;34;2048
4096;2;895736;35;2048
4096;2;897468;36;2048
4096;2;904645;37;2048
4096;2;880397;38;2048
4096;2;878496;39;2048
4096;2;876544;40;2048
4096;2;869417;41;2048
4096;2;879242;42;2048
4096;2;883996;43;2048
4096;2;867348;44;2048
