num_requests;num_threads;job_process_wallclock_time_msec;job_merge_wallclock_time_msec;job_full_wallclock_time_msec;sample_num;batch_num
2048;2;4914;1;4915;2;1024
2048;2;4378;1;4379;3;1024
2048;2;4711;1;4712;4;1024
2048;2;4250;1;4251;5;1024
2048;2;4453;1;4454;6;1024
2048;2;4693;2;4695;7;1024
2048;2;4325;1;4326;8;1024
2048;2;4754;1;4755;9;1024
2048;2;4455;1;4456;10;1024
2048;2;4745;1;4746;11;1024
2048;2;4794;1;4795;12;1024
2048;2;4319;1;4320;13;1024
2048;2;4930;1;4931;14;1024
2048;2;4385;1;4386;15;1024
2048;2;4887;2;4889;16;1024
2048;2;4477;1;4478;17;1024
2048;2;4742;2;4744;18;1024
2048;2;4483;1;4484;19;1024
2048;2;4466;1;4467;20;1024
2048;2;4903;1;4904;21;1024
2048;2;4495;0;4495;22;1024
2048;2;4673;1;4674;23;1024
2048;2;4215;1;4216;24;1024
2048;2;4106;1;4107;25;1024
2048;2;4866;1;4867;26;1024
2048;2;4944;1;4945;27;1024
2048;2;4399;1;4400;28;1024
2048;2;4663;1;4664;29;1024
2048;2;4556;2;4558;30;1024
2048;2;4342;1;4343;31;1024
2048;2;5193;1;5194;32;1024
2048;2;4380;1;4381;33;1024
2048;2;4516;2;4518;34;1024
2048;2;4683;1;4684;35;1024
2048;2;4709;1;4710;36;1024
2048;2;4851;1;4852;37;1024
2048;2;4654;2;4656;38;1024
2048;2;4486;1;4487;39;1024
2048;2;5006;1;5007;40;1024
2048;2;4433;1;4434;41;1024
2048;2;4699;2;4701;42;1024
2048;2;4793;2;4795;43;1024
2048;2;4262;1;4263;44;1024
2048;2;4723;1;4724;45;1024
2048;2;4848;1;4849;46;1024
2048;2;4193;1;4194;47;1024
2048;2;4356;1;4357;48;1024
2048;2;4869;1;4870;49;1024
2048;4;4161;3;4164;0;512
2048;4;4129;4;4133;1;512
2048;4;4138;4;4142;2;512
2048;4;4078;5;4083;3;512
2048;4;4166;4;4170;4;512
2048;4;4202;3;4205;5;512
2048;4;4101;4;4105;6;512
2048;4;4163;4;4167;7;512
2048;4;4089;5;4094;8;512
2048;4;4184;5;4189;9;512
2048;4;4139;4;4143;10;512
2048;4;4128;4;4132;11;512
2048;4;4159;4;4163;12;512
2048;4;4110;4;4114;13;512
2048;4;4156;4;4160;14;512
2048;4;4156;5;4161;15;512
2048;4;4117;4;4121;16;512
2048;4;4111;4;4115;17;512
2048;4;4115;5;4120;18;512
2048;4;4141;4;4145;19;512
2048;4;4115;4;4119;20;512
2048;4;4124;3;4127;21;512
2048;4;4144;5;4149;22;512
2048;4;4156;4;4160;23;512
2048;4;4101;3;4104;24;512
2048;4;4133;4;4137;25;512
2048;4;4170;6;4176;26;512
2048;4;4155;6;4161;27;512
2048;4;4095;6;4101;28;512
2048;4;4128;4;4132;29;512
2048;4;4151;4;4155;30;512
2048;4;4151;4;4155;31;512
2048;4;4150;4;4154;32;512
2048;4;4106;4;4110;33;512
2048;4;4154;3;4157;34;512
2048;4;4136;4;4140;35;512
2048;4;4138;4;4142;36;512
2048;4;4141;4;4145;37;512
2048;4;4100;4;4104;38;512
2048;4;4118;4;4122;39;512
2048;4;4132;4;4136;40;512
2048;4;4144;4;4148;41;512
2048;4;4125;4;4129;42;512
2048;4;4108;4;4112;43;512
2048;4;4156;6;4162;44;512
2048;4;4082;4;4086;45;512
2048;4;4129;4;4133;46;512
2048;4;4098;3;4101;47;512
2048;4;4096;4;4100;48;512
2048;4;4134;4;4138;49;512
2048;8;2349;8;2357;0;256
2048;8;2228;7;2235;1;256
2048;8;2225;7;2232;2;256
2048;8;2138;6;2144;3;256
2048;8;2164;8;2172;4;256
2048;8;2228;7;2235;5;256
2048;8;2193;8;2201;6;256
2048;8;2199;8;2207;7;256
2048;8;2192;7;2199;8;256
2048;8;2175;7;2182;9;256
2048;8;2199;7;2206;10;256
2048;8;2199;8;2207;11;256
2048;8;2207;8;2215;12;256
2048;8;2210;7;2217;13;256
2048;8;2204;7;2211;14;256
2048;8;2206;7;2213;15;256
2048;8;2171;7;2178;16;256
2048;8;2223;7;2230;17;256
2048;8;2198;7;2205;18;256
2048;8;2212;7;2219;19;256
2048;8;2190;8;2198;20;256
2048;8;2213;8;2221;21;256
2048;8;2196;7;2203;22;256
2048;8;2219;7;2226;23;256
2048;8;2209;7;2216;24;256
2048;8;2191;7;2198;25;256
2048;8;2197;8;2205;26;256
2048;8;2216;7;2223;27;256
2048;8;2197;7;2204;28;256
2048;8;2185;7;2192;29;256
2048;8;2197;7;2204;30;256
2048;8;2221;8;2229;31;256
2048;8;2214;7;2221;32;256
2048;8;2216;8;2224;33;256
2048;8;2223;7;2230;34;256
2048;8;2188;7;2195;35;256
2048;8;2207;7;2214;36;256
2048;8;2179;7;2186;37;256
2048;8;2194;8;2202;38;256
2048;8;2225;7;2232;39;256
2048;8;2169;7;2176;40;256
2048;8;2180;7;2187;41;256
2048;8;2207;8;2215;42;256
2048;8;2209;7;2216;43;256
2048;8;2212;8;2220;44;256
2048;8;2207;8;2215;45;256
2048;8;2221;8;2229;46;256
2048;8;2206;7;2213;47;256
2048;8;2180;7;2187;48;256
2048;8;2169;7;2176;49;256
2048;16;1983;15;1998;0;128
2048;16;1864;15;1879;1;128
2048;16;1862;15;1877;2;128
2048;16;1866;14;1880;3;128
2048;16;1876;14;1890;4;128
2048;16;1868;15;1883;5;128
2048;16;1871;15;1886;6;128
2048;16;1839;15;1854;7;128
2048;16;1874;15;1889;8;128
2048;16;1889;15;1904;9;128
2048;16;1885;15;1900;10;128
2048;16;1883;15;1898;11;128
2048;16;1861;14;1875;12;128
2048;16;1879;15;1894;13;128
2048;16;1877;15;1892;14;128
2048;16;1857;15;1872;15;128
2048;16;1868;15;1883;16;128
2048;16;1897;15;1912;17;128
2048;16;1890;15;1905;18;128
2048;16;1899;15;1914;19;128
2048;16;1892;15;1907;20;128
2048;16;1872;14;1886;21;128
2048;16;1877;15;1892;22;128
2048;16;1896;15;1911;23;128
2048;16;1875;15;1890;24;128
2048;16;1887;15;1902;25;128
2048;16;1873;15;1888;26;128
2048;16;1876;15;1891;27;128
2048;16;1900;14;1914;28;128
2048;16;1874;15;1889;29;128
2048;16;1863;15;1878;30;128
2048;16;1863;14;1877;31;128
2048;16;1880;14;1894;32;128
2048;16;1905;15;1920;33;128
2048;16;1853;14;1867;34;128
2048;16;1874;14;1888;35;128
2048;16;1863;15;1878;36;128
2048;16;1863;14;1877;37;128
2048;16;1865;15;1880;38;128
2048;16;1866;15;1881;39;128
2048;16;1901;14;1915;40;128
2048;16;1890;15;1905;41;128
2048;16;1886;15;1901;42;128
2048;16;1872;15;1887;43;128
2048;16;1879;15;1894;44;128
2048;16;1866;15;1881;45;128
2048;16;1896;15;1911;46;128
2048;16;1873;15;1888;47;128
2048;16;1876;14;1890;48;128
2048;16;1903;15;1918;49;128
2048;32;1339;28;1367;0;64
2048;32;1362;29;1391;1;64
2048;32;1380;29;1409;2;64
2048;32;1351;29;1380;3;64
2048;32;1394;29;1423;4;64
2048;32;1353;28;1381;5;64
2048;32;1343;28;1371;6;64
2048;32;1344;29;1373;7;64
2048;32;1363;29;1392;8;64
2048;32;1366;29;1395;9;64
2048;32;1372;29;1401;10;64
2048;32;1353;29;1382;11;64
2048;32;1378;29;1407;12;64
2048;32;1338;29;1367;13;64
2048;32;1339;29;1368;14;64
2048;32;1326;29;1355;15;64
2048;32;1367;28;1395;16;64
2048;32;1355;28;1383;17;64
2048;32;1348;29;1377;18;64
2048;32;1355;28;1383;19;64
2048;32;1327;29;1356;20;64
2048;32;1352;29;1381;21;64
2048;32;1384;29;1413;22;64
2048;32;1344;29;1373;23;64
2048;32;1348;29;1377;24;64
2048;32;1380;29;1409;25;64
2048;32;1345;29;1374;26;64
2048;32;1363;29;1392;27;64
2048;32;1344;29;1373;28;64
2048;32;1359;30;1389;29;64
2048;32;1334;29;1363;30;64
2048;32;1384;29;1413;31;64
2048;32;1350;29;1379;32;64
2048;32;1334;29;1363;33;64
2048;32;1358;29;1387;34;64
2048;32;1381;29;1410;35;64
2048;32;1362;29;1391;36;64
2048;32;1386;29;1415;37;64
2048;32;1360;29;1389;38;64
2048;32;1368;29;1397;39;64
2048;32;1364;29;1393;40;64
2048;32;1395;29;1424;41;64
2048;32;1331;29;1360;42;64
2048;32;1375;29;1404;43;64
2048;32;1339;29;1368;44;64
2048;32;1353;29;1382;45;64
2048;32;1350;29;1379;46;64
2048;32;1339;29;1368;47;64
2048;32;1353;29;1382;48;64
2048;32;1357;29;1386;49;64
2048;64;1092;58;1150;0;32
2048;64;1095;56;1151;1;32
2048;64;1079;58;1137;2;32
2048;64;1072;58;1130;3;32
2048;64;1056;56;1112;4;32
2048;64;1045;56;1101;5;32
2048;64;1072;56;1128;6;32
2048;64;1069;58;1127;7;32
2048;64;1124;58;1182;8;32
2048;64;1085;58;1143;9;32
2048;64;1093;58;1151;10;32
2048;64;1067;57;1124;11;32
2048;64;1083;57;1140;12;32
2048;64;1098;58;1156;13;32
2048;64;1072;56;1128;14;32
2048;64;1069;56;1125;15;32
2048;64;1064;56;1120;16;32
2048;64;1089;56;1145;17;32
2048;64;1072;59;1131;18;32
2048;64;1078;58;1136;19;32
2048;64;1110;58;1168;20;32
2048;64;1073;59;1132;21;32
2048;64;1088;58;1146;22;32
2048;64;1049;58;1107;23;32
2048;64;1101;57;1158;24;32
2048;64;1105;56;1161;25;32
2048;64;1080;56;1136;26;32
2048;64;1081;56;1137;27;32
2048;64;1070;58;1128;28;32
2048;64;1100;57;1157;29;32
2048;64;1097;56;1153;30;32
2048;64;1080;58;1138;31;32
2048;64;1084;57;1141;32;32
2048;64;1066;58;1124;33;32
2048;64;1062;56;1118;34;32
2048;64;1094;58;1152;35;32
2048;64;1104;58;1162;36;32
2048;64;1111;58;1169;37;32
2048;64;1097;58;1155;38;32
2048;64;1078;58;1136;39;32
2048;64;1076;56;1132;40;32
2048;64;1074;58;1132;41;32
2048;64;1105;56;1161;42;32
2048;64;1072;58;1130;43;32
2048;64;1108;56;1164;44;32
2048;64;1124;59;1183;45;32
2048;64;1099;56;1155;46;32
2048;64;1052;58;1110;47;32
2048;64;1096;58;1154;48;32
2048;64;1081;58;1139;49;32
2048;128;969;114;1083;0;16
2048;128;989;115;1104;1;16
2048;128;977;114;1091;2;16
2048;128;969;114;1083;3;16
2048;128;962;114;1076;4;16
2048;128;966;114;1080;5;16
2048;128;963;112;1075;6;16
2048;128;961;113;1074;7;16
2048;128;985;112;1097;8;16
2048;128;994;114;1108;9;16
2048;128;1012;114;1126;10;16
2048;128;952;112;1064;11;16
2048;128;942;114;1056;12;16
2048;128;980;115;1095;13;16
2048;128;964;111;1075;14;16
2048;128;998;112;1110;15;16
2048;128;943;113;1056;16;16
2048;128;963;113;1076;17;16
2048;128;958;113;1071;18;16
2048;128;980;113;1093;19;16
2048;128;968;113;1081;20;16
2048;128;968;114;1082;21;16
2048;128;969;114;1083;22;16
2048;128;945;111;1056;23;16
2048;128;966;113;1079;24;16
2048;128;988;112;1100;25;16
2048;128;967;112;1079;26;16
2048;128;953;106;1059;27;16
2048;128;1005;113;1118;28;16
2048;128;934;113;1047;29;16
2048;128;958;112;1070;30;16
2048;128;943;115;1058;31;16
2048;128;964;115;1079;32;16
2048;128;979;112;1091;33;16
2048;128;983;114;1097;34;16
2048;128;970;113;1083;35;16
2048;128;984;114;1098;36;16
2048;128;954;113;1067;37;16
2048;128;986;112;1098;38;16
2048;128;968;113;1081;39;16
2048;128;955;115;1070;40;16
2048;128;956;112;1068;41;16
2048;128;986;114;1100;42;16
2048;128;991;114;1105;43;16
2048;128;1002;114;1116;44;16
2048;128;955;114;1069;45;16
2048;128;975;114;1089;46;16
2048;128;934;112;1046;47;16
2048;128;960;114;1074;48;16
2048;128;953;114;1067;49;16
2048;256;906;223;1129;0;8
2048;256;897;225;1122;1;8
2048;256;913;226;1139;2;8
2048;256;901;227;1128;3;8
2048;256;887;228;1115;4;8
2048;256;902;228;1130;5;8
2048;256;917;228;1145;6;8
2048;256;921;224;1145;7;8
2048;256;895;227;1122;8;8
2048;256;916;224;1140;9;8
2048;256;926;227;1153;10;8
2048;256;901;228;1129;11;8
2048;256;872;225;1097;12;8
2048;256;923;225;1148;13;8
2048;256;879;225;1104;14;8
2048;256;898;238;1136;15;8
2048;256;888;218;1106;16;8
2048;256;916;224;1140;17;8
2048;256;878;231;1109;18;8
2048;256;896;222;1118;19;8
2048;256;921;210;1131;20;8
2048;256;885;227;1112;21;8
2048;256;913;230;1143;22;8
2048;256;912;221;1133;23;8
2048;256;906;227;1133;24;8
2048;256;900;228;1128;25;8
2048;256;889;225;1114;26;8
2048;256;915;223;1138;27;8
2048;256;894;224;1118;28;8
2048;256;885;224;1109;29;8
2048;256;911;228;1139;30;8
2048;256;917;228;1145;31;8
2048;256;914;223;1137;32;8
2048;256;921;229;1150;33;8
2048;256;904;223;1127;34;8
2048;256;913;224;1137;35;8
2048;256;892;223;1115;36;8
2048;256;909;231;1140;37;8
2048;256;893;224;1117;38;8
2048;256;901;226;1127;39;8
2048;256;879;224;1103;40;8
2048;256;915;227;1142;41;8
2048;256;906;226;1132;42;8
2048;256;896;228;1124;43;8
2048;256;917;225;1142;44;8
2048;256;913;227;1140;45;8
2048;256;910;219;1129;46;8
2048;256;928;226;1154;47;8
2048;256;909;226;1135;48;8
2048;256;916;223;1139;49;8
2048;512;874;465;1339;0;4
2048;512;876;454;1330;1;4
2048;512;878;449;1327;2;4
2048;512;870;459;1329;3;4
2048;512;895;458;1353;4;4
2048;512;859;452;1311;5;4
2048;512;876;456;1332;6;4
2048;512;861;456;1317;7;4
2048;512;854;462;1316;8;4
2048;512;889;462;1351;9;4
2048;512;883;455;1338;10;4
2048;512;881;454;1335;11;4
2048;512;897;462;1359;12;4
2048;512;879;452;1331;13;4
2048;512;851;453;1304;14;4
2048;512;882;457;1339;15;4
2048;512;863;451;1314;16;4
2048;512;875;452;1327;17;4
2048;512;858;457;1315;18;4
2048;512;864;448;1312;19;4
2048;512;840;446;1286;20;4
2048;512;858;441;1299;21;4
2048;512;899;458;1357;22;4
2048;512;852;457;1309;23;4
2048;512;856;430;1286;24;4
2048;512;863;447;1310;25;4
2048;512;880;458;1338;26;4
2048;512;892;456;1348;27;4
2048;512;875;458;1333;28;4
2048;512;868;450;1318;29;4
2048;512;862;453;1315;30;4
2048;512;861;455;1316;31;4
2048;512;871;463;1334;32;4
2048;512;871;456;1327;33;4
2048;512;864;464;1328;34;4
2048;512;880;453;1333;35;4
2048;512;861;443;1304;36;4
2048;512;872;448;1320;37;4
2048;512;862;452;1314;38;4
2048;512;874;457;1331;39;4
2048;512;889;462;1351;40;4
2048;512;871;462;1333;41;4
2048;512;879;456;1335;42;4
2048;512;862;452;1314;43;4
2048;512;868;458;1326;44;4
2048;512;879;449;1328;45;4
2048;512;864;455;1319;46;4
2048;512;915;463;1378;47;4
2048;512;875;455;1330;48;4
2048;512;856;448;1304;49;4
2048;1024;1060;930;1990;0;2
2048;1024;990;922;1912;1;2
2048;1024;878;920;1798;2;2
2048;1024;869;922;1791;3;2
2048;1024;834;929;1763;4;2
2048;1024;848;896;1744;5;2
2048;1024;840;918;1758;6;2
2048;1024;858;928;1786;7;2
2048;1024;864;884;1748;8;2
2048;1024;897;923;1820;9;2
2048;1024;902;925;1827;10;2
2048;1024;912;912;1824;11;2
2048;1024;860;916;1776;12;2
2048;1024;905;910;1815;13;2
2048;1024;916;921;1837;14;2
2048;1024;873;1049;1922;15;2
2048;1024;850;916;1766;16;2
2048;1024;832;900;1732;17;2
2048;1024;842;909;1751;18;2
2048;1024;836;908;1744;19;2
2048;1024;849;913;1762;20;2
2048;1024;847;905;1752;21;2
2048;1024;838;911;1749;22;2
2048;1024;868;913;1781;23;2
2048;1024;847;910;1757;24;2
2048;1024;861;909;1770;25;2
2048;1024;840;911;1751;26;2
2048;1024;862;923;1785;27;2
2048;1024;844;906;1750;28;2
2048;1024;852;922;1774;29;2
2048;1024;859;906;1765;30;2
2048;1024;860;916;1776;31;2
2048;1024;848;911;1759;32;2
2048;1024;844;898;1742;33;2
2048;1024;875;904;1779;34;2
2048;1024;888;920;1808;35;2
2048;1024;863;916;1779;36;2
2048;1024;850;905;1755;37;2
2048;1024;859;910;1769;38;2
2048;1024;867;907;1774;39;2
2048;1024;864;890;1754;40;2
2048;1024;834;910;1744;41;2
2048;1024;855;966;1821;42;2
2048;1024;846;906;1752;43;2
2048;1024;889;909;1798;44;2
2048;1024;848;922;1770;45;2
2048;1024;873;911;1784;46;2
2048;1024;872;954;1826;47;2
2048;1024;868;1006;1874;48;2
2048;1024;861;903;1764;49;2
2048;2048;1520;1811;3331;0;1
2048;2048;1779;2987;4766;1;1
2048;2048;842;1760;2602;2;1
2048;2048;848;2348;3196;3;1
2048;2048;859;1983;2842;4;1
2048;2048;858;1775;2633;5;1
2048;2048;1020;2009;3029;6;1
2048;2048;933;1921;2854;7;1
2048;2048;842;1782;2624;8;1
2048;2048;816;1744;2560;9;1
2048;2048;861;1748;2609;10;1
2048;2048;903;1896;2799;11;1
2048;2048;841;1956;2797;12;1
2048;2048;1025;2045;3070;13;1
2048;2048;876;1751;2627;14;1
2048;2048;895;1767;2662;15;1
2048;2048;876;1825;2701;16;1
2048;2048;868;1792;2660;17;1
2048;2048;869;1896;2765;18;1
2048;2048;894;1881;2775;19;1
2048;2048;816;1748;2564;20;1
2048;2048;920;2216;3136;21;1
2048;2048;820;1725;2545;22;1
2048;2048;859;1755;2614;23;1
2048;2048;869;1761;2630;24;1
2048;2048;866;1796;2662;25;1
2048;2048;882;1791;2673;26;1
2048;2048;868;1869;2737;27;1
2048;2048;1038;1877;2915;28;1
2048;2048;819;1763;2582;29;1
2048;2048;959;2245;3204;30;1
2048;2048;812;1734;2546;31;1
2048;2048;808;1781;2589;32;1
2048;2048;923;2013;2936;33;1
2048;2048;909;2006;2915;34;1
2048;2048;852;1740;2592;35;1
2048;2048;925;1970;2895;36;1
2048;2048;1057;2026;3083;37;1
2048;2048;861;1775;2636;38;1
2048;2048;992;2224;3216;39;1
2048;2048;848;1732;2580;40;1
2048;2048;872;1779;2651;41;1
2048;2048;1045;2082;3127;42;1
2048;2048;945;1822;2767;43;1
2048;2048;878;1765;2643;44;1
2048;2048;1103;2074;3177;45;1
2048;2048;983;1800;2783;46;1
2048;2048;934;1748;2682;47;1
2048;2048;854;1783;2637;48;1
2048;2048;1045;2009;3054;49;1
