num_requests;num_threads;job_wallclock_time_msec;sample_num;batch_num
2048;64;418906;2;32
2048;64;413395;3;32
2048;64;411887;4;32
2048;64;399302;5;32
2048;64;400889;6;32
2048;64;400089;7;32
2048;64;398192;8;32
2048;64;395803;9;32
2048;64;399597;10;32
2048;64;402585;11;32
2048;64;395212;12;32
2048;64;403785;13;32
2048;64;400592;14;32
2048;64;401886;15;32
2048;64;397812;16;32
2048;64;398286;17;32
2048;64;399900;18;32
2048;64;401002;19;32
2048;64;398314;20;32
2048;64;395002;21;32
2048;64;401603;22;32
2048;64;401514;23;32
2048;64;393313;24;32
2048;64;396788;25;32
2048;64;401208;26;32
2048;64;400487;27;32
2048;64;397802;28;32
2048;64;402338;29;32
2048;64;400563;30;32
2048;64;403287;31;32
2048;64;399786;32;32
2048;64;400208;33;32
2048;64;396381;34;32
2048;64;398597;35;32
2048;64;397690;36;32
2048;64;397205;37;32
2048;64;400279;38;32
2048;64;398988;39;32
2048;64;401511;40;32
2048;64;397517;41;32
2048;64;404899;42;32
2048;64;400519;43;32
2048;64;400294;44;32
2048;64;400120;45;32
2048;64;402207;46;32
2048;64;405411;47;32
2048;64;402878;48;32
2048;64;401684;49;32
2048;128;389599;0;16
2048;128;383400;1;16
2048;128;388091;2;16
2048;128;364302;3;16
2048;128;367616;4;16
2048;128;367071;5;16
2048;128;368504;6;16
2048;128;369097;7;16
2048;128;364306;8;16
2048;128;364216;9;16
2048;128;368078;10;16
2048;128;365598;11;16
2048;128;367293;12;16
2048;128;366209;13;16
2048;128;370108;14;16
2048;128;366795;15;16
2048;128;367202;16;16
2048;128;368199;17;16
2048;128;365000;18;16
2048;128;366401;19;16
2048;128;365683;20;16
2048;128;364589;21;16
2048;128;362526;22;16
2048;128;368638;23;16
2048;128;367080;24;16
2048;128;367096;25;16
2048;128;365303;26;16
2048;128;365715;27;16
2048;128;364110;28;16
2048;128;364895;29;16
2048;128;362091;30;16
2048;128;342988;31;16
2048;128;344704;32;16
2048;128;343502;33;16
2048;128;343085;34;16
2048;128;341298;35;16
2048;128;342789;36;16
2048;128;342204;37;16
2048;128;345803;38;16
2048;128;342689;39;16
2048;128;345298;40;16
2048;128;344798;41;16
2048;128;342677;42;16
2048;128;344792;43;16
2048;128;346412;44;16
2048;128;346389;45;16
2048;128;356842;46;16
2048;128;364006;47;16
2048;128;362287;48;16
2048;128;364033;49;16
2048;256;364208;0;8
2048;256;366822;1;8
2048;256;365596;2;8
2048;256;363452;3;8
2048;256;364114;4;8
2048;256;361393;5;8
2048;256;364110;6;8
2048;256;365302;7;8
2048;256;367891;8;8
2048;256;373902;9;8
2048;256;371869;10;8
2048;256;371196;11;8
2048;256;371192;12;8
2048;256;372030;13;8
2048;256;373874;14;8
2048;256;370892;15;8
2048;256;374668;16;8
2048;256;373605;17;8
2048;256;370807;18;8
2048;256;372805;19;8
2048;256;371444;20;8
2048;256;381881;21;8
2048;256;380697;22;8
2048;256;379716;23;8
2048;256;377577;24;8
2048;256;381208;25;8
2048;256;379670;26;8
2048;256;378189;27;8
2048;256;380796;28;8
2048;256;382212;29;8
2048;256;380271;30;8
2048;256;381413;31;8
2048;256;380418;32;8
2048;256;380862;33;8
2048;256;382478;34;8
2048;256;382253;35;8
2048;256;379286;36;8
2048;256;382498;37;8
2048;256;381325;38;8
2048;256;380067;39;8
2048;256;378297;40;8
2048;256;377701;41;8
2048;256;380797;42;8
2048;256;382665;43;8
2048;256;382301;44;8
2048;256;379946;45;8
2048;256;382443;46;8
2048;256;379041;47;8
2048;256;381726;48;8
2048;256;381262;49;8
2048;512;384206;0;4
2048;512;382016;1;4
2048;512;384615;2;4
2048;512;381420;3;4
2048;512;382376;4;4
2048;512;382507;5;4
2048;512;379792;6;4
2048;512;383410;7;4
2048;512;382995;8;4
2048;512;384616;9;4
2048;512;383460;10;4
2048;512;382504;11;4
2048;512;384777;12;4
2048;512;381010;13;4
2048;512;382877;14;4
2048;512;384002;15;4
2048;512;383551;16;4
2048;512;382074;17;4
2048;512;384670;18;4
2048;512;384634;19;4
2048;512;386412;20;4
2048;512;384410;21;4
2048;512;379933;22;4
2048;512;387091;23;4
2048;512;382386;24;4
2048;512;381510;25;4
2048;512;384895;26;4
2048;512;385753;27;4
2048;512;383703;28;4
2048;512;381215;29;4
2048;512;385702;30;4
2048;512;387960;31;4
2048;512;382767;32;4
2048;512;380082;33;4
2048;512;385914;34;4
2048;512;383179;35;4
2048;512;387347;36;4
2048;512;383732;37;4
2048;512;382151;38;4
2048;512;381785;39;4
2048;512;385397;40;4
2048;512;383921;41;4
2048;512;384957;42;4
2048;512;387928;43;4
2048;512;388779;44;4
2048;512;386326;45;4
2048;512;386204;46;4
2048;512;395511;47;4
2048;512;397087;48;4
2048;512;397693;49;4
2048;1024;398690;0;2
2048;1024;408913;1;2
2048;1024;397704;2;2
2048;1024;399000;3;2
2048;1024;403689;4;2
2048;1024;400585;5;2
2048;1024;398498;6;2
2048;1024;401982;7;2
2048;1024;382299;8;2
2048;1024;387289;9;2
2048;1024;383498;10;2
2048;1024;377800;11;2
2048;1024;390699;12;2
2048;1024;389704;13;2
2048;1024;377089;14;2
2048;1024;369494;15;2
2048;1024;366112;16;2
2048;1024;365595;17;2
2048;1024;345272;18;2
2048;1024;352533;19;2
2048;1024;372529;20;2
2048;1024;375392;21;2
2048;1024;379686;22;2
2048;1024;388913;23;2
2048;1024;388979;24;2
2048;1024;385404;25;2
2048;1024;380925;26;2
2048;1024;377469;27;2
2048;1024;378941;28;2
2048;1024;388389;29;2
2048;1024;389205;30;2
2048;1024;387247;31;2
2048;1024;396858;32;2
2048;1024;399783;33;2
2048;1024;403604;34;2
2048;1024;396293;35;2
2048;1024;399669;36;2
2048;1024;398204;37;2
2048;1024;397415;38;2
2048;1024;399096;39;2
2048;1024;405282;40;2
2048;1024;401711;41;2
2048;1024;399995;42;2
2048;1024;400285;43;2
2048;1024;400212;44;2
2048;1024;408295;45;2
2048;1024;400517;46;2
2048;1024;400198;47;2
2048;1024;396200;48;2
2048;1024;394295;49;2
2048;2048;403620;0;1
2048;2048;416011;1;1
2048;2048;411194;2;1
2048;2048;412412;3;1
2048;2048;408108;4;1
2048;2048;413906;5;1
2048;2048;400982;6;1
2048;2048;400221;7;1
2048;2048;402784;8;1
2048;2048;405010;9;1
2048;2048;398903;10;1
2048;2048;398811;11;1
2048;2048;392086;12;1
2048;2048;396000;13;1
2048;2048;396913;14;1
2048;2048;397286;15;1
2048;2048;392101;16;1
2048;2048;392424;17;1
2048;2048;395780;18;1
2048;2048;372909;19;1
2048;2048;371171;20;1
2048;2048;370304;21;1
2048;2048;371685;22;1
2048;2048;376711;23;1
2048;2048;372313;24;1
2048;2048;381203;25;1
2048;2048;353218;26;1
2048;2048;351606;27;1
2048;2048;353009;28;1
2048;2048;360298;29;1
2048;2048;376612;30;1
2048;2048;376527;31;1
2048;2048;375824;32;1
2048;2048;384367;33;1
2048;2048;379575;34;1
2048;2048;381700;35;1
2048;2048;391288;36;1
2048;2048;389109;37;1
2048;2048;391337;38;1
2048;2048;394284;39;1
2048;2048;386203;40;1
2048;2048;390407;41;1
2048;2048;388448;42;1
2048;2048;393822;43;1
2048;2048;391719;44;1
2048;2048;393301;45;1
2048;2048;391421;46;1
2048;2048;392075;47;1
2048;2048;391537;48;1
2048;2048;393064;49;1
4096;1;753693;0;4096
4096;1;756200;1;4096
4096;1;836564;2;4096
4096;1;871352;3;4096
4096;1;873137;4;4096
4096;1;875900;5;4096
4096;1;874405;6;4096
4096;1;874201;7;4096
4096;1;876075;8;4096
4096;1;872397;9;4096
4096;1;880635;10;4096
4096;1;878055;11;4096
4096;1;877359;12;4096
4096;1;874324;13;4096
4096;1;877218;14;4096
4096;1;874825;15;4096
4096;1;883150;16;4096
4096;1;875624;17;4096
4096;1;881071;18;4096
4096;1;877436;19;4096
4096;1;867800;20;4096
4096;1;832115;21;4096
4096;1;832696;22;4096
4096;1;834932;23;4096
4096;1;787430;24;4096
4096;1;786513;25;4096
4096;1;784874;26;4096
4096;1;786202;27;4096
4096;1;788906;28;4096
4096;1;787758;29;4096
4096;1;781854;30;4096
4096;1;790150;31;4096
4096;1;742744;32;4096
4096;1;771109;33;4096
4096;1;774261;34;4096
4096;1;775088;35;4096
4096;1;777308;36;4096
4096;1;776911;37;4096
4096;1;723394;38;4096
4096;1;710178;39;4096
4096;1;714189;40;4096
4096;1;712924;41;4096
4096;1;711416;42;4096
4096;1;709104;43;4096
4096;1;712560;44;4096
4096;1;746153;45;4096
4096;1;743241;46;4096
4096;1;744563;47;4096
4096;1;750946;48;4096
4096;1;753285;49;4096
4096;2;767911;0;2048
4096;2;771158;1;2048
4096;2;765142;2;2048
4096;2;767571;3;2048
4096;2;770193;4;2048
4096;2;761413;5;2048
4096;2;767505;6;2048
4096;2;764080;7;2048
4096;2;762524;8;2048
4096;2;764520;9;2048
4096;2;769067;10;2048
4096;2;770480;11;2048
4096;2;768898;12;2048
4096;2;773587;13;2048
4096;2;772028;14;2048
4096;2;766232;15;2048
4096;2;824327;16;2048
4096;2;894828;17;2048
4096;2;892081;18;2048
4096;2;905015;19;2048
4096;2;895990;20;2048
4096;2;894646;21;2048
4096;2;903187;22;2048
4096;2;899542;23;2048
4096;2;896962;24;2048
4096;2;895754;25;2048
4096;2;898953;26;2048
4096;2;900613;27;2048
4096;2;898104;28;2048
4096;2;899254;29;2048
4096;2;896816;30;2048
4096;2;900342;31;2048
4096;2;893576;32;2048
4096;2;893787;33;2048
4096;2;897747;34;2048
4096;2;896653;35;2048
4096;2;895255;36;2048
4096;2;911907;37;2048
4096;2;876149;38;2048
4096;2;880047;39;2048
4096;2;878759;40;2048
4096;2;874433;41;2048
4096;2;881459;42;2048
4096;2;877453;43;2048
4096;2;865703;44;2048
